Player Number,Player Info,Mills PWA,Win Points,Loss Points,Net Points,Situations,=,Average Points,Player Info 2
287,"Lerew,Anthony,L,R,ATL,P",0.097,1,13,-11,15,=,-1,"Lerew,Anthony,L,R,ATL,P"
288,"Seay,Bobby,L,L,DET,P",0.496,780,792,-12,71,=,+0,"Seay,Bobby,L,L,DET,P"
289,"Marcum,Shaun,R,R,TOR,P",0.500,10755,10770,-15,360,=,+0,"Marcum,Shaun,R,R,TOR,P"
290,"Colome,Jesus,R,R,TBA,P",0.279,10,25,-16,2,=,-8,"Colome,Jesus,R,R,TBA,P"
292,"Abreu,Winston,R,R,BAL,P",0.430,50,67,-16,42,=,+0,"Abreu,Winston,R,R,BAL,P"
293,"Daigle,Casey,R,R,ARI,P",0.496,1011,1028,-17,52,=,+0,"Daigle,Casey,R,R,ARI,P"
294,"Francisco,Frank,R,R,TEX",0.496,1081,1100,-19,34,=,-1,"Francisco,Frank,R,R,TEX"
295,"Komine,Shane,R,R,OAK,P",0.497,1872,1895,-23,45,=,-1,"Komine,Shane,R,R,OAK,P"
296,"Casilla,Santiago,R,R,OAP",0.446,101,125,-25,12,=,-2,"Casilla,Santiago,R,R,OAP"
297,"Haeger,Charlie,R,R,CHA,",0.496,1633,1662,-29,82,=,+0,"Haeger,Charlie,R,R,CHA,"
298,"Simpson,Allan,R,R,MIL,P",0.351,45,83,-38,15,=,-3,"Simpson,Allan,R,R,MIL,P"
299,"Stults,Eric,L,L,LAN,P",0.493,1641,1689,-47,73,=,-1,"Stults,Eric,L,L,LAN,P"
300,"DeLaRosa,Jorge,L,L,KCA,",0.499,11566,11624,-58,383,=,+0,"DeLaRosa,Jorge,L,L,KCA,"
302,"Tracey,Sean,L,R,CHA,P",0.369,96,164,-68,38,=,-2,"Tracey,Sean,L,R,CHA,P"
303,"Corpas,Manuel,R,R,COL,P",0.496,4566,4637,-71,140,=,-1,"Corpas,Manuel,R,R,COL,P"
304,"Santana,Julio,R,R,PHI,P",0.459,415,489,-75,43,=,-2,"Santana,Julio,R,R,PHI,P"
305,"Karsay,Steve,R,R,OAK,P",0.486,1371,1448,-77,44,=,-2,"Karsay,Steve,R,R,OAK,P"
306,"Campillo,Jorge,R,R,SEA,",0.245,43,131,-89,11,=,-8,"Campillo,Jorge,R,R,SEA,"
307,"Lugo,Ruddy,R,R,TBA,P",0.497,8218,8307,-89,371,=,+0,"Lugo,Ruddy,R,R,TBA,P"
308,"Villone,Ron,L,L,NYA,P",0.498,9121,9211,-91,375,=,+0,"Villone,Ron,L,L,NYA,P"
309,"Owens,Henry,R,R,NYN,P",0.163,23,118,-95,20,=,-5,"Owens,Henry,R,R,NYN,P"
310,"Holtz,Mike,L,L,BOS,P",0.410,225,324,-99,13,=,-8,"Holtz,Mike,L,L,BOS,P"
312,"Estes,Shawn,R,L,SDN,P",0.475,985,1089,-104,27,=,-4,"Estes,Shawn,R,L,SDN,P"
313,"Reames,Britt,R,R,PIT,P",0.400,232,349,-117,39,=,-3,"Reames,Britt,R,R,PIT,P"
314,"Lehr,Justin,R,R,MIL,P",0.478,1351,1473,-122,81,=,-2,"Lehr,Justin,R,R,MIL,P"
315,"Jones,Greg,R,R,ANA,P",0.241,59,186,-127,29,=,-4,"Jones,Greg,R,R,ANA,P"
316,"DuBose,Eric,L,L,BAL,P",0.280,86,221,-135,23,=,-6,"DuBose,Eric,L,L,BAL,P"
317,"Park,Chan",0.498,20346,20483,-138,623,=,+0,"Park,Chan"
318,"Rleal,Sendy,R,R,BAL,P",0.492,4172,4312,-139,203,=,-1,"Rleal,Sendy,R,R,BAL,P"
319,"Alvarez,Abe,L,L,BOS,P",0.391,266,414,-148,15,=,-10,"Alvarez,Abe,L,L,BOS,P"
320,"Pinto,Renyel,L,L,FLO,P",0.486,2566,2715,-149,140,=,-1,"Pinto,Renyel,L,L,FLO,P"
322,"Diaz,Jose,R,R,KCA,P",0.164,39,200,-161,40,=,-4,"Diaz,Jose,R,R,KCA,P"
323,"Gosling,Mike,L,L,CIN,P",0.351,190,351,-161,7,=,-23,"Gosling,Mike,L,L,CIN,P"
324,"Boyer,Blaine,R,R,ATL,P",0.338,169,331,-162,7,=,-23,"Boyer,Blaine,R,R,ATL,P"
325,"Miller,Wade,R,R,CHN,P",0.489,3503,3668,-164,105,=,-2,"Miller,Wade,R,R,CHN,P"
326,"Sadler,Billy,R,R,SFN,P",0.093,20,193,-174,21,=,-8,"Sadler,Billy,R,R,SFN,P"
327,"Washburn,Jarrod,L,L,SEA",0.499,29122,29297,-175,822,=,+0,"Washburn,Jarrod,L,L,SEA"
328,"Feierabend,Ryan,L,L,SEA",0.477,1875,2053,-178,77,=,-2,"Feierabend,Ryan,L,L,SEA"
329,"Wise,Matt,R,R,MIL,P",0.496,10226,10408,-182,191,=,-1,"Wise,Matt,R,R,MIL,P"
330,"Birkins,Kurt,L,L,BAL,P",0.486,3384,3572,-189,140,=,-1,"Birkins,Kurt,L,L,BAL,P"
332,"Colon,Roman,R,R,DET,P",0.488,4064,4256,-192,177,=,-1,"Colon,Roman,R,R,DET,P"
333,"Perez,Juan,R,L,PIT,P",0.361,251,443,-192,17,=,-11,"Perez,Juan,R,L,PIT,P"
334,"Andrade,Steve,R,R,KCA,P",0.380,304,497,-193,26,=,-7,"Andrade,Steve,R,R,KCA,P"
335,"Crain,Jesse,R,R,MIN,P",0.495,10639,10836,-197,333,=,-1,"Crain,Jesse,R,R,MIN,P"
336,"Bulger,Jason,R,R,ANA,P",0.106,27,225,-198,10,=,-20,"Bulger,Jason,R,R,ANA,P"
337,"Feldman,Scott,L,R,TEX,P",0.486,3355,3554,-200,180,=,-1,"Feldman,Scott,L,R,TEX,P"
338,"Novoa,Roberto,R,R,CHN,P",0.494,7685,7886,-200,351,=,-1,"Novoa,Roberto,R,R,CHN,P"
339,"Wakefield,Tim,R,R,BOS,P",0.497,18290,18491,-201,657,=,+0,"Wakefield,Tim,R,R,BOS,P"
340,"Nolasco,Ricky,R,R,FLO,P",0.497,20233,20439,-205,635,=,+0,"Nolasco,Ricky,R,R,FLO,P"
342,"Green,Sean,R,R,SEA,P",0.474,2218,2465,-247,142,=,-2,"Green,Sean,R,R,SEA,P"
343,"Rhodes,Arthur,L,L,PHI,P",0.494,10655,10907,-252,223,=,-1,"Rhodes,Arthur,L,L,PHI,P"
344,"Flores,Ron,L,L,OAK,P",0.476,2531,2785,-253,124,=,-2,"Flores,Ron,L,L,OAK,P"
345,"Nageotte,Clint,R,R,SEA,",0.123,43,305,-262,9,=,-29,"Nageotte,Clint,R,R,SEA,"
346,"Fortunato,Bartolome,R,RYN,",0.349,305,568,-263,18,=,-15,"Fortunato,Bartolome,R,RYN,"
347,"Lieber,Jon,L,R,PHI,P",0.497,25523,25788,-265,729,=,+0,"Lieber,Jon,L,R,PHI,P"
348,"Bayliss,Jonah,R,R,PIT,P",0.460,1515,1781,-266,73,=,-4,"Bayliss,Jonah,R,R,PIT,P"
349,"Campbell,Brett,R,R,WAS,",0.308,219,490,-272,20,=,-14,"Campbell,Brett,R,R,WAS,"
350,"Ledezma,Wil,L,L,DET,P",0.493,9000,9272,-272,270,=,-1,"Ledezma,Wil,L,L,DET,P"
352,"Howell,J.P.,L,L,TBA,P",0.490,6720,7002,-282,190,=,-1,"Howell,J.P.,L,L,TBA,P"
353,"Brazoban,Yhency,R,R,LAN",0.411,685,981,-295,25,=,-12,"Brazoban,Yhency,R,R,LAN"
354,"Milton,Eric,L,L,CIN,P",0.496,21323,21636,-312,669,=,+0,"Milton,Eric,L,L,CIN,P"
355,"Germano,Justin,R,R,CIN,",0.437,1092,1407,-315,31,=,-10,"Germano,Justin,R,R,CIN,"
356,"Byrdak,Tim,L,L,BAL,P",0.441,1178,1494,-316,42,=,-8,"Byrdak,Tim,L,L,BAL,P"
357,"Meche,Gil,R,R,SEA,P",0.497,29176,29492,-316,832,=,+0,"Meche,Gil,R,R,SEA,P"
358,"Pelfrey,Mike,R,R,NYN,P",0.479,3675,3991,-316,104,=,-3,"Pelfrey,Mike,R,R,NYN,P"
359,"Riske,David,R,R,BOS,P",0.478,3471,3790,-319,193,=,-2,"Riske,David,R,R,BOS,P"
360,"Sanches,Brian,R,R,PHI,P",0.427,932,1251,-319,100,=,-3,"Sanches,Brian,R,R,PHI,P"
362,"O'Connor,Michael,L,L,WAP",0.495,16443,16770,-327,481,=,-1,"O'Connor,Michael,L,L,WAP"
363,"Keppel,Bobby,R,R,KCA,P",0.484,5069,5401,-331,159,=,-2,"Keppel,Bobby,R,R,KCA,P"
364,"Condrey,Clay,R,R,PHI,P",0.480,3999,4331,-332,126,=,-3,"Condrey,Clay,R,R,PHI,P"
365,"Lewis,Colby,R,R,DET,P",0.169,86,422,-336,18,=,-19,"Lewis,Colby,R,R,DET,P"
366,"Zambrano,Victor,B,R,NYN",0.473,2989,3327,-338,100,=,-3,"Zambrano,Victor,B,R,NYN"
367,"Miller,Andrew,R,L,DET,P",0.400,677,1015,-338,52,=,-6,"Miller,Andrew,R,L,DET,P"
368,"Wolf,Randy,L,L,PHI,P",0.489,7840,8207,-367,269,=,-1,"Wolf,Randy,L,L,PHI,P"
369,"Wilson,Brian,R,R,SFN,P",0.482,5326,5732,-406,145,=,-3,"Wilson,Brian,R,R,SFN,P"
370,"Etherton,Seth,R,R,KCA,P",0.429,1248,1663,-415,42,=,-10,"Etherton,Seth,R,R,KCA,P"
372,"Brown,Andrew,R,R,CLE,P",0.284,285,719,-434,45,=,-10,"Brown,Andrew,R,R,CLE,P"
373,"Breslow,Craig,L,L,BOS,P",0.417,1107,1548,-441,60,=,-7,"Breslow,Craig,L,L,BOS,P"
374,"Osoria,Franquelis,R,R,L,P",0.460,2540,2983,-442,87,=,-5,"Osoria,Franquelis,R,R,L,P"
375,"Timlin,Mike,R,R,BOS,P",0.494,18509,18955,-446,290,=,-2,"Timlin,Mike,R,R,BOS,P"
376,"Rupe,Josh,R,R,TEX,P",0.458,2539,3002,-462,128,=,-4,"Rupe,Josh,R,R,TEX,P"
377,"Smith,Mike,R,R,MIN,P",0.373,682,1147,-465,18,=,-26,"Smith,Mike,R,R,MIN,P"
378,"Wood,Kerry,R,R,CHN,P",0.461,2767,3240,-472,91,=,-5,"Wood,Kerry,R,R,CHN,P"
379,"Asencio,Miguel,R,R,COL,",0.416,1169,1642,-473,38,=,-12,"Asencio,Miguel,R,R,COL,"
380,"Taschner,Jack,L,L,SFN,P",0.453,2292,2771,-479,107,=,-4,"Taschner,Jack,L,L,SFN,P"
382,"Meadows,Brian,R,R,TBA,P",0.490,12361,12879,-518,320,=,-2,"Meadows,Brian,R,R,TBA,P"
383,"Delcarmen,Manny,R,R,BOS",0.484,7951,8472,-521,247,=,-2,"Delcarmen,Manny,R,R,BOS"
384,"Williams,Jerome,R,R,CHN",0.425,1485,2012,-526,65,=,-8,"Williams,Jerome,R,R,CHN"
385,"Wells,David,L,L,BOS,P",0.489,11418,11953,-535,332,=,-2,"Wells,David,L,L,BOS,P"
386,"Mota,Guillermo,R,R,CLE,",0.482,7283,7820,-538,253,=,-2,"Mota,Guillermo,R,R,CLE,"
387,"Falkenborg,Brian,R,R,SLP",0.245,259,799,-540,26,=,-21,"Falkenborg,Brian,R,R,SLP"
388,"Carter,Lance,R,R,LAN,P",0.440,1995,2535,-540,61,=,-9,"Carter,Lance,R,R,LAN,P"
389,"Childers,Jason,R,R,TBA,",0.333,539,1080,-541,42,=,-13,"Childers,Jason,R,R,TBA,"
390,"German,Franklyn,R,R,FLO",0.406,1198,1753,-555,57,=,-10,"German,Franklyn,R,R,FLO"
392,"Switzer,Jon,L,L,TBA,P",0.473,4879,5442,-564,161,=,-4,"Switzer,Jon,L,L,TBA,P"
393,"Livingston,Bobby,L,L,SEP",0.210,205,769,-564,32,=,-18,"Livingston,Bobby,L,L,SEP"
394,"Hughes,Travis,R,R,WAS,P",0.276,355,931,-576,55,=,-10,"Hughes,Travis,R,R,WAS,P"
395,"Padilla,Vicente,R,R,TEX",0.495,29524,30113,-588,891,=,-1,"Padilla,Vicente,R,R,TEX"
396,"Graves,Danny,R,R,CLE,P",0.406,1296,1893,-597,68,=,-9,"Graves,Danny,R,R,CLE,P"
397,"Resop,Chris,R,R,FLO,P",0.423,1648,2250,-602,105,=,-6,"Resop,Chris,R,R,FLO,P"
398,"Saarloos,Kirk,R,R,OAK,P",0.492,18118,18722,-604,565,=,-1,"Saarloos,Kirk,R,R,OAK,P"
399,"Rheinecker,John,L,L,TEX",0.487,11505,12110,-604,331,=,-2,"Rheinecker,John,L,L,TEX"
400,"Albers,Matt,L,R,HOU,P",0.417,1522,2132,-610,67,=,-9,"Albers,Matt,L,R,HOU,P"
402,"Wilson,Kris,R,R,NYA,P",0.336,669,1322,-653,42,=,-16,"Wilson,Kris,R,R,NYA,P"
403,"Dickey,R.A.,R,R,TEX,P",0.234,291,952,-661,18,=,-37,"Dickey,R.A.,R,R,TEX,P"
404,"Cruceta,Francisco,R,R,S,P",0.340,705,1371,-666,36,=,-19,"Cruceta,Francisco,R,R,S,P"
405,"Valverde,Jose,R,R,ARI,P",0.485,10567,11238,-671,228,=,-3,"Valverde,Jose,R,R,ARI,P"
406,"Batista,Miguel,R,R,ARI,",0.495,31551,32224,-672,946,=,-1,"Batista,Miguel,R,R,ARI,"
407,"Mastny,Tom,R,R,CLE,P",0.455,3424,4096,-672,75,=,-9,"Mastny,Tom,R,R,CLE,P"
408,"Wilson,C.J.,L,L,TEX,P",0.463,4202,4875,-673,199,=,-3,"Wilson,C.J.,L,L,TEX,P"
409,"Sauerbeck,Scott,R,L,CLE",0.420,1754,2427,-673,122,=,-6,"Sauerbeck,Scott,R,L,CLE"
410,"Michalak,Chris,L,L,CIN,",0.472,5626,6305,-679,168,=,-4,"Michalak,Chris,L,L,CIN,"
412,"Sele,Aaron,R,R,LAN,P",0.490,17478,18164,-686,457,=,-2,"Sele,Aaron,R,R,LAN,P"
413,"White,Rick,R,R,CIN,P",0.477,7262,7961,-699,286,=,-2,"White,Rick,R,R,CIN,P"
414,"Guthrie,Jeremy,R,R,CLE,",0.394,1325,2038,-713,98,=,-7,"Guthrie,Jeremy,R,R,CLE,"
415,"Munter,Scott,R,R,SFN,P",0.441,2735,3464,-728,113,=,-6,"Munter,Scott,R,R,SFN,P"
416,"Hennessey,Brad,R,R,SFN,",0.488,15194,15927,-733,446,=,-2,"Hennessey,Brad,R,R,SFN,"
417,"Rodriguez,Felix,R,R,WAS",0.435,2472,3208,-736,146,=,-5,"Rodriguez,Felix,R,R,WAS"
418,"Kim,Sunny,R,R,CIN,P",0.334,747,1490,-743,76,=,-10,"Kim,Sunny,R,R,CIN,P"
419,"Mujica,Edward,R,R,CLE,P",0.322,680,1429,-749,79,=,-9,"Mujica,Edward,R,R,CLE,P"
420,"Devine,Joey,R,R,ATL,P",0.234,331,1083,-752,40,=,-19,"Devine,Joey,R,R,ATL,P"
422,"Fassero,Jeff,L,L,SFN,P",0.415,1865,2631,-765,77,=,-10,"Fassero,Jeff,L,L,SFN,P"
423,"Marshall,Sean,L,L,CHN,P",0.490,19668,20434,-767,587,=,-1,"Marshall,Sean,L,L,CHN,P"
424,"Braun,Ryan,R,R,KCA,P",0.351,927,1711,-784,48,=,-16,"Braun,Ryan,R,R,KCA,P"
425,"Corcoran,Tim,R,R,TBA,P",0.487,14505,15294,-789,414,=,-2,"Corcoran,Tim,R,R,TBA,P"
426,"Vargas,Claudio,R,R,ARI,",0.492,25207,26002,-795,772,=,-1,"Vargas,Claudio,R,R,ARI,"
427,"Brito,Eude,L,L,PHI,P",0.414,1926,2725,-798,92,=,-9,"Brito,Eude,L,L,PHI,P"
428,"Miceli,Dan,R,R,TBA,P",0.469,6082,6886,-803,151,=,-5,"Miceli,Dan,R,R,TBA,P"
429,"Hirsh,Jason,R,R,HOU,P",0.469,6196,7007,-811,213,=,-4,"Hirsh,Jason,R,R,HOU,P"
430,"Hammond,Chris,L,L,CIN,P",0.452,3872,4691,-819,125,=,-7,"Hammond,Chris,L,L,CIN,P"
432,"Soler,Alay,R,R,NYN,P",0.471,6752,7580,-828,216,=,-4,"Soler,Alay,R,R,NYN,P"
433,"Yan,Esteban,R,R,ANA,P",0.430,2542,3373,-830,168,=,-5,"Yan,Esteban,R,R,ANA,P"
434,"Fogg,Josh,R,R,COL,P",0.492,25874,26706,-832,783,=,-1,"Fogg,Josh,R,R,COL,P"
435,"Trachsel,Steve,R,R,NYN,",0.492,25612,26445,-833,759,=,-1,"Trachsel,Steve,R,R,NYN,"
436,"Carrara,Giovanni,R,R,LAP",0.422,2263,3100,-838,118,=,-7,"Carrara,Giovanni,R,R,LAP"
437,"Mesa,Jose,R,R,COL,P",0.485,13622,14463,-841,323,=,-3,"Mesa,Jose,R,R,COL,P"
438,"Taubenheim,Ty,R,R,TOR,P",0.464,5456,6302,-846,172,=,-5,"Taubenheim,Ty,R,R,TOR,P"
439,"Cordero,Francisco,R,R,M,P",0.490,21040,21908,-869,331,=,-3,"Cordero,Francisco,R,R,M,P"
440,"Lee,Cliff,L,L,CLE,P",0.493,29187,30073,-886,895,=,-1,"Lee,Cliff,L,L,CLE,P"
442,"Isringhausen,Jason,R,R,N,P",0.489,20348,21239,-891,273,=,-3,"Isringhausen,Jason,R,R,N,P"
443,"Mahay,Ron,L,L,TEX,P",0.468,6779,7697,-918,251,=,-4,"Mahay,Ron,L,L,TEX,P"
444,"Corcoran,Roy,R,R,WAS,P",0.204,322,1258,-936,35,=,-27,"Corcoran,Roy,R,R,WAS,P"
445,"Stemle,Steve,R,R,KCA,P",0.199,311,1254,-942,37,=,-25,"Stemle,Steve,R,R,KCA,P"
446,"Kolb,Dan,R,R,MIL,P",0.465,6534,7508,-975,220,=,-4,"Kolb,Dan,R,R,MIL,P"
447,"Bajenaru,Jeff,R,R,ARI,P",0.082,96,1071,-976,7,=,-139,"Bajenaru,Jeff,R,R,ARI,P"
448,"Pauley,David,R,R,BOS,P",0.430,3006,3982,-976,83,=,-12,"Pauley,David,R,R,BOS,P"
449,"Cabrera,Daniel,R,R,BAL,",0.489,22583,23569,-985,700,=,-1,"Cabrera,Daniel,R,R,BAL,"
450,"Nelson,Jeff,R,R,CHA,P",0.258,532,1529,-997,16,=,-62,"Nelson,Jeff,R,R,CHA,P"
452,"Miner,Zach,R,R,DET,P",0.480,12091,13099,-1008,412,=,-2,"Miner,Zach,R,R,DET,P"
453,"Sturtze,Tanyon,R,R,NYA,",0.323,932,1951,-1018,57,=,-18,"Sturtze,Tanyon,R,R,NYA,"
454,"Vogelsong,Ryan,R,R,PIT,",0.423,2800,3819,-1019,193,=,-5,"Vogelsong,Ryan,R,R,PIT,"
455,"Cotts,Neal,L,L,CHA,P",0.470,8141,9165,-1024,257,=,-4,"Cotts,Neal,L,L,CHA,P"
456,"Hampson,Justin,L,L,COL,",0.367,1417,2445,-1028,62,=,-17,"Hampson,Justin,L,L,COL,"
457,"Dotel,Octavio,R,R,NYA,P",0.244,488,1517,-1029,64,=,-16,"Dotel,Octavio,R,R,NYA,P"
458,"Dunn,Scott,R,R,TBA,P",0.357,1282,2312,-1030,47,=,-22,"Dunn,Scott,R,R,TBA,P"
459,"Erickson,Scott,R,R,NYA,",0.298,759,1789,-1030,60,=,-17,"Erickson,Scott,R,R,NYA,"
460,"Garza,Matt,R,R,MIN,P",0.469,7917,8967,-1051,235,=,-4,"Garza,Matt,R,R,MIN,P"
462,"Rosario,Francisco,R,R,T,P",0.410,2429,3489,-1060,117,=,-9,"Rosario,Francisco,R,R,T,P"
463,"Gregg,Kevin,B,R,ANA,P",0.461,6429,7503,-1074,353,=,-3,"Gregg,Kevin,B,R,ANA,P"
464,"Petit,Yusmeiro,R,R,FLO,",0.354,1324,2415,-1091,129,=,-8,"Petit,Yusmeiro,R,R,FLO,"
465,"Wells,Kip,R,R,PIT,P",0.462,6675,7767,-1092,218,=,-5,"Wells,Kip,R,R,PIT,P"
466,"O'Flaherty,Eric,L,L,SEA",0.358,1392,2494,-1102,59,=,-19,"O'Flaherty,Eric,L,L,SEA"
467,"Grimsley,Jason,R,R,ARI,",0.386,1866,2974,-1108,120,=,-9,"Grimsley,Jason,R,R,ARI,"
468,"Worrell,Tim,R,R,SFN,P",0.441,4128,5239,-1111,100,=,-11,"Worrell,Tim,R,R,SFN,P"
469,"Romero,J.C.,B,L,ANA,P",0.450,5132,6264,-1132,231,=,-5,"Romero,J.C.,B,L,ANA,P"
470,"Chulk,Vinnie,R,R,SFN,P",0.456,5898,7042,-1144,210,=,-5,"Chulk,Vinnie,R,R,SFN,P"
472,"Walker,Pete,R,R,TOR,P",0.406,2482,3633,-1152,143,=,-8,"Walker,Pete,R,R,TOR,P"
473,"Barry,Kevin,R,R,ATL,P",0.352,1380,2544,-1164,119,=,-10,"Barry,Kevin,R,R,ATL,P"
474,"Eaton,Adam,R,R,TEX,P",0.468,8660,9837,-1177,298,=,-4,"Eaton,Adam,R,R,TEX,P"
475,"Cabrera,Fernando,R,R,CLP",0.461,7017,8195,-1178,277,=,-4,"Cabrera,Fernando,R,R,CLP"
476,"Jimenez,Cesar,L,L,SEA,P",0.286,790,1972,-1182,40,=,-30,"Jimenez,Cesar,L,L,SEA,P"
477,"Grilli,Jason,R,R,DET,P",0.452,5630,6825,-1195,279,=,-4,"Grilli,Jason,R,R,DET,P"
479,"Moseley,Dustin,R,R,ANA,",0.361,1559,2758,-1199,56,=,-21,"Moseley,Dustin,R,R,ANA,"
480,"Mateo,Juan,R,R,CHN,P",0.458,6620,7832,-1212,212,=,-6,"Mateo,Juan,R,R,CHN,P"
482,"Shields,James,R,R,TBA,P",0.486,20914,22131,-1217,564,=,-2,"Shields,James,R,R,TBA,P"
483,"Sikorski,Brian,R,R,CLE,",0.432,3852,5070,-1218,152,=,-8,"Sikorski,Brian,R,R,CLE,"
484,"McGowan,Dustin,R,R,TOR,",0.423,3324,4544,-1219,153,=,-8,"McGowan,Dustin,R,R,TOR,"
485,"Maholm,Paul,L,L,PIT,P",0.489,27880,29106,-1225,818,=,-1,"Maholm,Paul,L,L,PIT,P"
486,"Brower,Jim,R,R,BAL,P",0.319,1076,2301,-1226,111,=,-11,"Brower,Jim,R,R,BAL,P"
487,"Castro,Fabio,L,L,PHI,P",0.402,2512,3738,-1226,127,=,-10,"Castro,Fabio,L,L,PHI,P"
488,"Mulholland,Terry,R,L,ARP",0.229,516,1743,-1226,17,=,-72,"Mulholland,Terry,R,L,ARP"
489,"Standridge,Jason,R,R,CIP",0.353,1479,2714,-1235,88,=,-14,"Standridge,Jason,R,R,CIP"
490,"Logan,Boone,R,L,CHA,P",0.243,584,1822,-1238,94,=,-13,"Logan,Boone,R,L,CHA,P"
492,"Johnson,Tyler,B,L,SLN,P",0.441,4684,5928,-1244,171,=,-7,"Johnson,Tyler,B,L,SLN,P"
493,"Williamson,Scott,R,R,CHP",0.440,4637,5892,-1254,200,=,-6,"Williamson,Scott,R,R,CHP"
494,"King,Ray,L,L,COL,P",0.457,6735,8000,-1265,204,=,-6,"King,Ray,L,L,COL,P"
495,"Cormier,Rheal,L,L,CIN,P",0.462,7691,8970,-1279,208,=,-6,"Cormier,Rheal,L,L,CIN,P"
496,"Janssen,Casey,R,R,TOR,P",0.476,12702,13990,-1289,420,=,-3,"Janssen,Casey,R,R,TOR,P"
497,"Lidle,Cory,R,R,NYA,P",0.488,25987,27277,-1290,766,=,-2,"Lidle,Cory,R,R,NYA,P"
498,"Davis,Jason,R,R,CLE,P",0.450,5846,7146,-1300,252,=,-5,"Davis,Jason,R,R,CLE,P"
499,"Davis,Doug,R,L,MIL,P",0.490,31220,32522,-1303,923,=,-1,"Davis,Doug,R,L,MIL,P"
500,"Nippert,Dustin,R,R,ARI,",0.294,953,2285,-1332,52,=,-26,"Nippert,Dustin,R,R,ARI,"
502,"Hernandez,Livan,R,R,ARI",0.490,32720,34088,-1368,981,=,-1,"Hernandez,Livan,R,R,ARI"
503,"Wellemeyer,Todd,R,R,FLO",0.464,8860,10234,-1374,360,=,-4,"Wellemeyer,Todd,R,R,FLO"
504,"Schroder,Chris,R,R,WAS,",0.387,2379,3761,-1382,127,=,-11,"Schroder,Chris,R,R,WAS,"
505,"Wickman,Bob,R,R,ATL,P",0.476,13553,14937,-1384,245,=,-6,"Wickman,Bob,R,R,ATL,P"
506,"Manon,Julio,R,R,BAL,P",0.357,1758,3164,-1406,108,=,-13,"Manon,Julio,R,R,BAL,P"
507,"Wood,Mike,R,R,KCA,P",0.461,8408,9814,-1406,312,=,-5,"Wood,Mike,R,R,KCA,P"
508,"Hoey,James,R,R,BAL,P",0.352,1681,3094,-1413,52,=,-27,"Hoey,James,R,R,BAL,P"
509,"Walrond,Les,L,L,CHN,P",0.352,1691,3109,-1418,86,=,-16,"Walrond,Les,L,L,CHN,P"
510,"Small,Aaron,R,R,NYA,P",0.400,2847,4265,-1418,139,=,-10,"Small,Aaron,R,R,NYA,P"
512,"Redman,Mark,L,L,KCA,P",0.486,24659,26114,-1455,764,=,-2,"Redman,Mark,L,L,KCA,P"
513,"Armas,Tony,R,R,WAS,P",0.485,23215,24672,-1457,712,=,-2,"Armas,Tony,R,R,WAS,P"
514,"Gonzalez,Geremi,R,R,MIL",0.455,7383,8861,-1478,265,=,-6,"Gonzalez,Geremi,R,R,MIL"
515,"Vazquez,Javier,R,R,CHA,",0.487,28749,30236,-1487,889,=,-2,"Vazquez,Javier,R,R,CHA,"
516,"Duke,Zach,L,L,PIT,P",0.489,32154,33653,-1499,966,=,-2,"Duke,Zach,L,L,PIT,P"
517,"Hendrickson,Ben,R,R,MIL",0.322,1388,2924,-1536,73,=,-21,"Hendrickson,Ben,R,R,MIL"
518,"Claussen,Brandon,R,L,CIP",0.467,11053,12595,-1542,360,=,-4,"Claussen,Brandon,R,L,CIP"
519,"Halama,John,L,L,BAL,P",0.395,2909,4454,-1545,135,=,-11,"Halama,John,L,L,BAL,P"
520,"Mitre,Sergio,R,R,FLO,P",0.441,5790,7336,-1546,197,=,-8,"Mitre,Sergio,R,R,FLO,P"
522,"Jackson,Zach,L,L,MIL,P",0.443,6096,7664,-1569,183,=,-9,"Jackson,Zach,L,L,MIL,P"
523,"Loewen,Adam,L,L,BAL,P",0.477,16665,18237,-1572,525,=,-3,"Loewen,Adam,L,L,BAL,P"
524,"Dessens,Elmer,R,R,KCA,P",0.475,14703,16276,-1574,342,=,-5,"Dessens,Elmer,R,R,KCA,P"
525,"Shiell,Jason,R,R,ATL,P",0.350,1845,3425,-1580,81,=,-20,"Shiell,Jason,R,R,ATL,P"
526,"Reitsma,Chris,R,R,ATL,P",0.450,7213,8818,-1605,145,=,-11,"Reitsma,Chris,R,R,ATL,P"
527,"Waechter,Doug,R,R,TBA,P",0.444,6445,8074,-1629,252,=,-6,"Waechter,Doug,R,R,TBA,P"
528,"Jarvis,Kevin,L,R,ARI,P",0.387,2850,4512,-1663,139,=,-12,"Jarvis,Kevin,L,R,ARI,P"
529,"Tavarez,Julian,L,R,BOS,",0.470,13469,15160,-1691,436,=,-4,"Tavarez,Julian,L,R,BOS,"
530,"Brazelton,Dewon,R,R,SDN",0.271,1005,2708,-1703,96,=,-18,"Brazelton,Dewon,R,R,SDN"
532,"Benitez,Armando,R,R,SFN",0.467,12028,13734,-1707,182,=,-9,"Benitez,Armando,R,R,SFN"
533,"Santos,Victor,R,R,PIT,P",0.476,16880,18598,-1718,542,=,-3,"Santos,Victor,R,R,PIT,P"
534,"Thompson,Mike,R,R,SDN,P",0.470,13711,15443,-1732,414,=,-4,"Thompson,Mike,R,R,SDN,P"
535,"Beam,T.J.,R,R,NYA,P",0.206,613,2371,-1758,88,=,-20,"Beam,T.J.,R,R,NYA,P"
